customer_id,churn,tenure,contract,customer_satisfaction,num_complaints,num_service_calls,late_payments,monthlycharges,num_services,has_tech_support,tenure_group,contract,customer_satisfaction_group,num_complaints_group,num_service_calls_group,late_payments_group,monthlycharges_group,num_services_group,has_tech_support
CUST0000000428,0,9,two_year,4.0,0.0,1,0,75.86,4,1,tenure_7_15,two_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_3_4,1
CUST0000000429,0,64,one_year,5.0,0.0,1,0,148.9,4,0,tenure_32_plus,one_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_3_4,0
CUST0000000430,1,72,one_year,9.0,1.0,2,0,103.5,5,1,tenure_32_plus,one_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_5_6,1
CUST0000000431,0,20,one_year,6.0,0.0,3,0,111.25,2,1,tenure_16_31,one_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,1
CUST0000000432,0,11,one_year,2.0,1.0,3,0,86.44,4,1,tenure_7_15,one_year,satisfaction_1_3,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_3_4,1
CUST0000000433,0,72,two_year,4.0,1.0,0,0,89.58,2,0,tenure_32_plus,two_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,0
CUST0000000434,0,39,two_year,8.0,0.0,1,0,95.26,2,0,tenure_32_plus,two_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,0
CUST0000000435,0,19,two_year,5.0,0.0,0,0,62.54,1,0,tenure_16_31,two_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,0
CUST0000000436,1,27,one_year,5.0,1.0,3,0,55.65,1,0,tenure_16_31,one_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,0
CUST0000000437,0,43,one_year,7.0,1.0,1,0,78.22,1,0,tenure_32_plus,one_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,0
CUST0000000438,0,8,two_year,6.0,1.0,0,0,59.15,2,0,tenure_7_15,two_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,0
CUST0000000439,0,3,one_year,9.0,1.0,2,1,51.79,1,0,tenure_1_6,one_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_1_2,0
CUST0000000440,0,17,one_year,7.0,1.0,3,0,50.54,1,1,tenure_16_31,one_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,1
CUST0000000441,1,14,two_year,8.0,0.0,1,1,77.51,4,0,tenure_7_15,two_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_3_4,0
CUST0000000442,0,5,one_year,9.0,1.0,4,0,50.67,1,1,tenure_1_6,one_year,satisfaction_7_9,complaints_le_1,service_calls_gt_3,late_0,monthly_lt_200,services_1_2,1
CUST0000000443,0,12,two_year,9.0,0.0,2,0,52.62,1,0,tenure_7_15,two_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,0
CUST0000000444,0,16,one_year,8.0,0.0,2,1,53.69,2,0,tenure_16_31,one_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_1_2,0
CUST0000000445,1,16,one_year,,0.0,0,1,43.03,1,0,tenure_16_31,one_year,,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_1_2,0
CUST0000000446,0,19,one_year,6.0,2.0,3,1,106.81,2,1,tenure_16_31,one_year,satisfaction_4_6,complaints_gt_1,service_calls_le_3,late_1_2,monthly_lt_200,services_1_2,1
CUST0000000447,0,16,one_year,7.0,2.0,4,1,83.48,2,0,tenure_16_31,one_year,satisfaction_7_9,complaints_gt_1,service_calls_gt_3,late_1_2,monthly_lt_200,services_1_2,0
CUST0000000448,0,42,one_year,4.0,0.0,1,0,87.92,1,0,tenure_32_plus,one_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,0
CUST0000000449,0,1,one_year,7.0,2.0,1,1,44.51,3,0,tenure_1_6,one_year,satisfaction_7_9,complaints_gt_1,service_calls_le_3,late_1_2,monthly_lt_200,services_3_4,0
CUST0000000450,0,72,two_year,1.0,1.0,4,0,95.52,1,1,tenure_32_plus,two_year,satisfaction_1_3,complaints_le_1,service_calls_gt_3,late_0,monthly_lt_200,services_1_2,1
CUST0000000451,0,2,one_year,7.0,1.0,1,0,91.3,3,1,tenure_1_6,one_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_3_4,1
CUST0000000452,0,1,two_year,8.0,0.0,1,1,106.01,4,1,tenure_1_6,two_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_3_4,1
CUST0000000453,0,72,one_year,8.0,1.0,4,1,75.16,2,0,tenure_32_plus,one_year,satisfaction_7_9,complaints_le_1,service_calls_gt_3,late_1_2,monthly_lt_200,services_1_2,0
CUST0000000454,0,47,one_year,4.0,2.0,6,0,100.96,5,0,tenure_32_plus,one_year,satisfaction_4_6,complaints_gt_1,service_calls_gt_3,late_0,monthly_lt_200,services_5_6,0
CUST0000000455,0,72,one_year,7.0,1.0,3,0,78.43,4,0,tenure_32_plus,one_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_3_4,0
CUST0000000456,0,72,one_year,4.0,1.0,4,0,105.24,2,0,tenure_32_plus,one_year,satisfaction_4_6,complaints_le_1,service_calls_gt_3,late_0,monthly_lt_200,services_1_2,0
CUST0000000457,0,21,one_year,5.0,0.0,2,0,68.69,3,1,tenure_16_31,one_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_3_4,1
CUST0000000458,0,19,one_year,6.0,0.0,1,0,86.79,2,0,tenure_16_31,one_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,0
CUST0000000459,0,7,one_year,8.0,0.0,1,0,103.52,6,1,tenure_7_15,one_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_5_6,1
CUST0000000460,0,3,one_year,7.0,1.0,2,0,49.85,2,0,tenure_1_6,one_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,0
CUST0000000461,0,39,one_year,8.0,0.0,0,1,102.29,3,1,tenure_32_plus,one_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_3_4,1
CUST0000000462,0,27,one_year,9.0,1.0,5,2,68.52,5,0,tenure_16_31,one_year,satisfaction_7_9,complaints_le_1,service_calls_gt_3,late_1_2,monthly_lt_200,services_5_6,0
CUST0000000463,0,5,one_year,2.0,1.0,3,2,96.7,6,1,tenure_1_6,one_year,satisfaction_1_3,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_5_6,1
CUST0000000464,0,52,two_year,2.0,0.0,3,1,109.43,4,1,tenure_32_plus,two_year,satisfaction_1_3,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_3_4,1
CUST0000000465,0,17,one_year,5.0,0.0,2,0,88.08,1,0,tenure_16_31,one_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,0
CUST0000000466,0,5,two_year,5.0,4.0,4,0,57.1,3,0,tenure_1_6,two_year,satisfaction_4_6,complaints_gt_1,service_calls_gt_3,late_0,monthly_lt_200,services_3_4,0
CUST0000000467,0,16,two_year,1.0,2.0,4,0,78.32,3,1,tenure_16_31,two_year,satisfaction_1_3,complaints_gt_1,service_calls_gt_3,late_0,monthly_lt_200,services_3_4,1
CUST0000000468,0,2,two_year,5.0,1.0,2,1,81.03,2,0,tenure_1_6,two_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_1_2,0
CUST0000000469,0,22,one_year,1.0,0.0,2,0,59.99,1,1,tenure_16_31,one_year,satisfaction_1_3,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,1
CUST0000000470,0,40,two_year,3.0,1.0,4,1,87.93,4,0,tenure_32_plus,two_year,satisfaction_1_3,complaints_le_1,service_calls_gt_3,late_1_2,monthly_lt_200,services_3_4,0
CUST0000000471,1,6,one_year,8.0,3.0,7,1,93.74,5,0,tenure_1_6,one_year,satisfaction_7_9,complaints_gt_1,service_calls_gt_3,late_1_2,monthly_lt_200,services_5_6,0
CUST0000000472,0,19,two_year,9.0,1.0,2,0,74.61,2,1,tenure_16_31,two_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,1
CUST0000000473,0,4,one_year,8.0,0.0,1,1,111.6,5,1,tenure_1_6,one_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_5_6,1
CUST0000000474,0,37,month_to_month,3.0,1.0,1,0,95.98,2,1,tenure_32_plus,month_to_month,satisfaction_1_3,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,1
CUST0000000475,0,8,two_year,8.0,0.0,1,0,89.15,1,1,tenure_7_15,two_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,1
CUST0000000476,1,72,two_year,2.0,0.0,0,3,83.76,2,0,tenure_32_plus,two_year,satisfaction_1_3,complaints_le_1,service_calls_le_3,late_3_plus,monthly_lt_200,services_1_2,0
CUST0000000477,0,20,two_year,4.0,0.0,2,1,86.83,1,1,tenure_16_31,two_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_1_2,1
CUST0000000478,0,12,two_year,7.0,2.0,3,0,93.17,1,0,tenure_7_15,two_year,satisfaction_7_9,complaints_gt_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,0
CUST0000000479,0,20,two_year,4.0,0.0,1,0,74.02,1,1,tenure_16_31,two_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,1
CUST0000000480,1,1,one_year,1.0,1.0,1,0,112.53,2,1,tenure_1_6,one_year,satisfaction_1_3,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,1
CUST0000000481,0,38,two_year,4.0,3.0,2,1,100.25,4,1,tenure_32_plus,two_year,satisfaction_4_6,complaints_gt_1,service_calls_le_3,late_1_2,monthly_lt_200,services_3_4,1
CUST0000000482,0,22,two_year,8.0,,4,0,88.34,1,1,tenure_16_31,two_year,satisfaction_7_9,,service_calls_gt_3,late_0,monthly_lt_200,services_1_2,1
CUST0000000483,0,57,one_year,9.0,2.0,6,0,85.52,2,1,tenure_32_plus,one_year,satisfaction_7_9,complaints_gt_1,service_calls_gt_3,late_0,monthly_lt_200,services_1_2,1
CUST0000000484,1,71,one_year,9.0,1.0,2,2,104.23,6,1,tenure_32_plus,one_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_5_6,1
CUST0000000485,0,39,two_year,8.0,0.0,2,0,95.19,3,1,tenure_32_plus,two_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_3_4,1
CUST0000000486,0,1,one_year,8.0,1.0,5,1,94.88,1,0,tenure_1_6,one_year,satisfaction_7_9,complaints_le_1,service_calls_gt_3,late_1_2,monthly_lt_200,services_1_2,0
CUST0000000487,0,72,one_year,9.0,2.0,1,1,134.45,5,0,tenure_32_plus,one_year,satisfaction_7_9,complaints_gt_1,service_calls_le_3,late_1_2,monthly_lt_200,services_5_6,0
CUST0000000488,0,32,two_year,7.0,2.0,0,0,99.51,5,0,tenure_32_plus,two_year,satisfaction_7_9,complaints_gt_1,service_calls_le_3,late_0,monthly_lt_200,services_5_6,0
CUST0000000489,0,31,two_year,8.0,2.0,1,0,88.58,2,1,tenure_16_31,two_year,satisfaction_7_9,complaints_gt_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,1
CUST0000000490,0,11,two_year,2.0,1.0,0,0,103.29,2,1,tenure_7_15,two_year,satisfaction_1_3,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,1
CUST0000000491,0,1,two_year,2.0,1.0,2,0,76.22,1,0,tenure_1_6,two_year,satisfaction_1_3,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,0
CUST0000000492,0,15,one_year,8.0,0.0,1,0,64.64,2,0,tenure_7_15,one_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,0
CUST0000000493,0,1,two_year,4.0,1.0,1,0,80.61,1,1,tenure_1_6,two_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,1
CUST0000000494,0,20,two_year,1.0,1.0,2,0,88.75,2,1,tenure_16_31,two_year,satisfaction_1_3,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,1
CUST0000000495,0,36,two_year,4.0,1.0,1,0,57.03,2,0,tenure_32_plus,two_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,0
CUST0000000496,0,15,two_year,6.0,1.0,1,1,85.41,1,1,tenure_7_15,two_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_1_2,1
CUST0000000497,0,16,one_year,2.0,0.0,0,0,123.76,6,1,tenure_16_31,one_year,satisfaction_1_3,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_5_6,1
CUST0000000498,0,8,one_year,7.0,0.0,0,0,132.19,4,1,tenure_7_15,one_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_3_4,1
CUST0000000499,0,1,one_year,7.0,,2,0,66.38,2,1,tenure_1_6,one_year,satisfaction_7_9,,service_calls_le_3,late_0,monthly_lt_200,services_1_2,1
CUST0000000500,0,15,two_year,5.0,0.0,1,0,82.77,2,0,tenure_7_15,two_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,0
CUST0000000501,0,32,one_year,9.0,3.0,3,1,133.28,3,1,tenure_32_plus,one_year,satisfaction_7_9,complaints_gt_1,service_calls_le_3,late_1_2,monthly_lt_200,services_3_4,1
CUST0000000502,0,1,one_year,8.0,1.0,0,0,130.46,3,0,tenure_1_6,one_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_3_4,0
CUST0000000503,0,45,two_year,9.0,0.0,1,0,87.65,2,0,tenure_32_plus,two_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,0
CUST0000000504,0,7,two_year,1.0,1.0,0,1,87.26,2,0,tenure_7_15,two_year,satisfaction_1_3,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_1_2,0
CUST0000000505,0,14,two_year,9.0,1.0,7,1,90.53,3,0,tenure_7_15,two_year,satisfaction_7_9,complaints_le_1,service_calls_gt_3,late_1_2,monthly_lt_200,services_3_4,0
CUST0000000506,0,16,one_year,5.0,3.0,2,0,57.83,2,0,tenure_16_31,one_year,satisfaction_4_6,complaints_gt_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,0
CUST0000000507,0,5,two_year,2.0,1.0,3,0,108.68,3,0,tenure_1_6,two_year,satisfaction_1_3,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_3_4,0
CUST0000000508,0,1,one_year,9.0,0.0,0,1,93.4,2,1,tenure_1_6,one_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_1_2,1
CUST0000000509,0,14,two_year,9.0,0.0,1,0,46.63,1,0,tenure_7_15,two_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,0
CUST0000000510,0,6,two_year,8.0,0.0,1,0,78.22,3,0,tenure_1_6,two_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_3_4,0
CUST0000000511,0,72,two_year,9.0,2.0,1,0,93.67,4,1,tenure_32_plus,two_year,satisfaction_7_9,complaints_gt_1,service_calls_le_3,late_0,monthly_lt_200,services_3_4,1
CUST0000000512,0,2,one_year,3.0,0.0,1,0,41.35,1,1,tenure_1_6,one_year,satisfaction_1_3,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,1
CUST0000000513,0,28,two_year,3.0,0.0,0,0,92.61,2,1,tenure_16_31,two_year,satisfaction_1_3,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,1
CUST0000000514,0,41,two_year,8.0,1.0,0,0,92.78,2,0,tenure_32_plus,two_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,0
CUST0000000515,0,18,one_year,8.0,0.0,2,0,109.66,3,1,tenure_16_31,one_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_3_4,1
CUST0000000516,0,10,two_year,3.0,3.0,7,0,82.45,1,0,tenure_7_15,two_year,satisfaction_1_3,complaints_gt_1,service_calls_gt_3,late_0,monthly_lt_200,services_1_2,0
CUST0000000517,0,1,two_year,9.0,0.0,1,0,75.7,2,1,tenure_1_6,two_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,1
CUST0000000518,1,21,one_year,7.0,3.0,1,0,60.49,6,0,tenure_16_31,one_year,satisfaction_7_9,complaints_gt_1,service_calls_le_3,late_0,monthly_lt_200,services_5_6,0
CUST0000000519,0,41,one_year,9.0,2.0,2,0,95.53,3,1,tenure_32_plus,one_year,satisfaction_7_9,complaints_gt_1,service_calls_le_3,late_0,monthly_lt_200,services_3_4,1
CUST0000000520,0,5,one_year,5.0,1.0,1,1,110.11,6,1,tenure_1_6,one_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_5_6,1
CUST0000000521,0,3,one_year,7.0,0.0,2,0,95.72,5,1,tenure_1_6,one_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_5_6,1
CUST0000000522,0,22,one_year,8.0,2.0,4,0,88.73,4,0,tenure_16_31,one_year,satisfaction_7_9,complaints_gt_1,service_calls_gt_3,late_0,monthly_lt_200,services_3_4,0
CUST0000000523,0,18,month_to_month,9.0,1.0,1,0,68.11,2,1,tenure_16_31,month_to_month,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,1
CUST0000000524,0,3,two_year,7.0,0.0,1,0,61.66,1,1,tenure_1_6,two_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,1
CUST0000000525,0,20,one_year,8.0,0.0,1,0,87.68,4,0,tenure_16_31,one_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_3_4,0
CUST0000000526,0,24,two_year,1.0,2.0,3,0,80.13,2,0,tenure_16_31,two_year,satisfaction_1_3,complaints_gt_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,0
CUST0000000527,0,5,two_year,8.0,1.0,2,0,97.33,3,1,tenure_1_6,two_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_3_4,1
CUST0000000528,0,26,two_year,6.0,1.0,1,0,38.86,1,0,tenure_16_31,two_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,0
CUST0000000529,1,32,two_year,7.0,2.0,4,1,119.46,1,0,tenure_32_plus,two_year,satisfaction_7_9,complaints_gt_1,service_calls_gt_3,late_1_2,monthly_lt_200,services_1_2,0
CUST0000000530,0,5,one_year,9.0,0.0,3,3,105.38,3,1,tenure_1_6,one_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_3_plus,monthly_lt_200,services_3_4,1
CUST0000000531,0,6,one_year,6.0,1.0,0,0,86.08,4,0,tenure_1_6,one_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_3_4,0
CUST0000000532,0,33,two_year,7.0,0.0,0,0,75.65,4,0,tenure_32_plus,two_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_3_4,0
CUST0000000533,1,2,one_year,9.0,3.0,2,1,81.01,2,0,tenure_1_6,one_year,satisfaction_7_9,complaints_gt_1,service_calls_le_3,late_1_2,monthly_lt_200,services_1_2,0
CUST0000000534,0,12,one_year,5.0,0.0,0,0,101.39,3,1,tenure_7_15,one_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_3_4,1
CUST0000000535,1,39,one_year,6.0,0.0,2,1,105.33,2,1,tenure_32_plus,one_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_1_2,1
CUST0000000536,0,9,two_year,7.0,0.0,3,0,94.39,4,0,tenure_7_15,two_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_3_4,0
CUST0000000537,0,3,one_year,9.0,1.0,2,1,80.46,2,1,tenure_1_6,one_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_1_2,1
CUST0000000538,0,11,two_year,5.0,0.0,3,0,54.49,2,1,tenure_7_15,two_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,1
CUST0000000539,0,15,two_year,9.0,0.0,0,2,59.09,4,0,tenure_7_15,two_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_3_4,0
CUST0000000540,0,5,one_year,4.0,0.0,0,0,137.9,3,0,tenure_1_6,one_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_3_4,0
CUST0000000541,0,1,two_year,6.0,2.0,0,0,96.46,2,0,tenure_1_6,two_year,satisfaction_4_6,complaints_gt_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,0
CUST0000000542,0,10,two_year,4.0,2.0,5,1,82.58,5,0,tenure_7_15,two_year,satisfaction_4_6,complaints_gt_1,service_calls_gt_3,late_1_2,monthly_lt_200,services_5_6,0
CUST0000000543,0,3,one_year,6.0,1.0,0,0,99.98,3,0,tenure_1_6,one_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_3_4,0
CUST0000000544,1,4,month_to_month,4.0,0.0,0,0,82.46,1,1,tenure_1_6,month_to_month,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,1
CUST0000000545,0,36,two_year,5.0,1.0,1,0,104.46,6,0,tenure_32_plus,two_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_5_6,0
CUST0000000546,0,13,one_year,6.0,0.0,0,1,99.38,1,1,tenure_7_15,one_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_1_2,1
CUST0000000547,0,6,two_year,5.0,,4,0,120.02,5,0,tenure_1_6,two_year,satisfaction_4_6,,service_calls_gt_3,late_0,monthly_lt_200,services_5_6,0
CUST0000000548,0,7,two_year,9.0,0.0,0,1,68.87,3,1,tenure_7_15,two_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_3_4,1
CUST0000000549,0,24,one_year,8.0,0.0,2,1,63.95,2,0,tenure_16_31,one_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_1_2,0
CUST0000000550,0,61,one_year,9.0,0.0,0,1,26.3,1,1,tenure_32_plus,one_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_1_2,1
CUST0000000551,1,72,two_year,9.0,0.0,1,0,106.17,4,0,tenure_32_plus,two_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_3_4,0
CUST0000000552,0,15,two_year,5.0,0.0,3,1,70.32,2,1,tenure_7_15,two_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_1_2,1
CUST0000000553,0,20,two_year,7.0,0.0,1,1,61.8,2,1,tenure_16_31,two_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_1_2,1
CUST0000000554,0,1,one_year,6.0,1.0,2,0,75.44,1,1,tenure_1_6,one_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,1
CUST0000000555,0,72,one_year,8.0,0.0,0,1,73.99,3,0,tenure_32_plus,one_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_3_4,0
CUST0000000556,0,72,one_year,6.0,3.0,3,0,42.45,1,0,tenure_32_plus,one_year,satisfaction_4_6,complaints_gt_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,0
CUST0000000557,0,6,two_year,7.0,0.0,3,0,132.85,4,1,tenure_1_6,two_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_3_4,1
CUST0000000558,0,27,one_year,8.0,0.0,3,1,25.17,1,0,tenure_16_31,one_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_1_2,0
CUST0000000559,0,32,two_year,7.0,0.0,0,1,83.53,1,1,tenure_32_plus,two_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_1_2,1
CUST0000000560,0,28,one_year,7.0,0.0,0,0,70.39,1,0,tenure_16_31,one_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,0
CUST0000000561,0,19,two_year,1.0,1.0,3,1,73.77,2,0,tenure_16_31,two_year,satisfaction_1_3,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_1_2,0
CUST0000000562,1,16,one_year,3.0,0.0,5,0,86.44,1,1,tenure_16_31,one_year,satisfaction_1_3,complaints_le_1,service_calls_gt_3,late_0,monthly_lt_200,services_1_2,1
CUST0000000563,1,13,one_year,9.0,1.0,1,0,87.84,3,1,tenure_7_15,one_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_3_4,1
CUST0000000564,0,20,one_year,4.0,0.0,0,1,116.97,3,0,tenure_16_31,one_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_3_4,0
CUST0000000565,0,28,two_year,6.0,1.0,1,2,105.69,3,0,tenure_16_31,two_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_3_4,0
CUST0000000566,0,35,one_year,3.0,1.0,3,0,81.93,3,0,tenure_32_plus,one_year,satisfaction_1_3,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_3_4,0
CUST0000000567,0,25,one_year,3.0,2.0,1,0,95.34,1,0,tenure_16_31,one_year,satisfaction_1_3,complaints_gt_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,0
CUST0000000568,1,4,one_year,9.0,2.0,7,2,94.38,2,0,tenure_1_6,one_year,satisfaction_7_9,complaints_gt_1,service_calls_gt_3,late_1_2,monthly_lt_200,services_1_2,0
CUST0000000569,0,44,one_year,5.0,0.0,2,0,63.96,1,1,tenure_32_plus,one_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,1
