customer_id,signup_date,age,gender,annual_income,education,marital_status,dependents,tenure,contract,payment_method,paperless_billing,senior_citizen,monthlycharges,totalcharges,num_services,has_phone_service,has_internet_service,has_online_security,has_online_backup,has_device_protection,has_tech_support,has_streaming_tv,has_streaming_movies,customer_satisfaction,num_complaints,num_service_calls,late_payments,avg_monthly_gb,days_since_last_interaction,credit_score,churn
CUST0000000385,2021_11_06_12_53_58_202211,47,female,61342.9,college,married,0,4,one_year,mailed_check,0,1,82.91,321.04,3,0,1,1,0,1,0,0,0,9.0,0.0,1,0,40.72,12,607.0,0
CUST0000000386,2022_02_26_12_53_58_202216,52,female,46916.37,high_school,single,2,10,two_year,bank_transfer,0,0,166.47,1542.53,6,1,1,0,0,1,1,1,1,6.0,0.0,2,1,33.08,10,677.0,0
CUST0000000387,2022_11_10_12_53_58_202222,48,female,237288.55,high_school,single,1,5,one_year,bank_transfer,1,0,94.35,451.12,3,1,1,0,0,1,1,0,0,6.0,1.0,3,0,87.48,24,626.0,0
CUST0000000388,2022_09_11_12_53_58_202228,50,female,84500.4,master,married,1,26,two_year,electronic_check,1,0,82.5,2090.13,2,0,1,1,0,1,0,1,1,5.0,1.0,1,0,21.59,26,682.0,0
CUST0000000389,2024_12_07_12_53_58_202233,61,female,125005.94,high_school,divorced,0,41,one_year,credit_card,0,1,73.71,3174.48,1,1,1,1,1,1,1,1,1,9.0,0.0,1,0,,14,669.0,0
CUST0000000390,2024_04_12_12_53_58_202239,20,female,32824.55,high_school,divorced,3,34,one_year,credit_card,1,0,94.64,3473.21,2,1,1,1,1,0,1,1,1,7.0,2.0,5,0,25.35,12,712.0,1
CUST0000000391,2023_02_20_12_53_58_202244,55,male,76249.36,bachelor,single,0,13,two_year,electronic_check,0,1,78.59,1123.68,3,0,0,0,0,0,0,1,0,7.0,1.0,1,0,0.0,2,592.0,0
CUST0000000392,2024_02_24_12_53_58_202250,29,male,89123.44,bachelor,single,1,6,two_year,bank_transfer,1,0,77.6,337.8,3,1,1,0,0,1,1,1,0,9.0,0.0,0,0,9.24,3,722.0,0
CUST0000000393,2024_10_09_12_53_58_202255,35,female,48705.35,high_school,married,1,20,two_year,credit_card,1,1,96.24,1292.58,1,0,1,1,0,1,1,1,0,7.0,0.0,0,0,111.45,1,639.0,0
CUST0000000394,2023_06_02_12_53_58_202261,46,female,93486.3,high_school,married,2,54,one_year,mailed_check,0,0,80.6,4312.2,3,1,1,0,1,0,1,0,0,9.0,1.0,3,0,28.84,38,639.0,0
CUST0000000395,2024_09_29_12_53_58_202266,51,female,100403.79,phd,single,1,32,two_year,electronic_check,0,0,72.89,2442.99,3,0,0,0,0,0,0,0,1,3.0,0.0,2,0,0.0,26,590.0,0
CUST0000000396,2022_03_15_12_53_58_202272,52,other,63334.96,bachelor,married,0,28,two_year,bank_transfer,1,0,113.27,2971.27,2,1,1,0,0,0,0,1,0,6.0,0.0,2,0,37.03,106,641.0,0
CUST0000000397,2023_03_03_12_53_58_202277,30,male,,phd,married,1,11,two_year,credit_card,1,0,68.39,722.69,4,1,1,1,0,1,1,1,1,7.0,0.0,0,0,81.72,93,629.0,0
CUST0000000398,2023_12_24_12_53_58_202283,69,male,22627.81,bachelor,married,0,4,one_year,bank_transfer,1,0,78.67,335.58,1,1,1,1,1,0,0,0,0,7.0,0.0,1,0,46.42,1,656.0,0
CUST0000000399,2021_05_24_12_53_58_202288,38,female,32415.47,college,married,1,4,two_year,credit_card,0,0,88.24,326.7,2,1,1,1,0,1,0,1,1,4.0,0.0,1,0,45.63,57,610.0,0
CUST0000000400,2025_12_05_12_53_58_202294,34,female,26695.6,college,married,1,72,one_year,credit_card,1,0,84.42,4659.86,4,1,1,0,0,0,1,0,1,9.0,2.0,2,0,48.35,18,850.0,0
CUST0000000401,2025_05_27_12_53_58_202299,25,female,20000.0,college,single,1,4,one_year,credit_card,1,0,148.35,607.04,6,0,1,1,1,0,1,0,0,6.0,0.0,0,0,73.9,98,816.0,0
CUST0000000402,2022_03_25_12_53_58_202306,24,male,29265.73,college,married,0,44,two_year,credit_card,1,0,102.97,4820.15,2,1,1,0,0,1,0,1,1,9.0,2.0,4,1,34.25,21,726.0,1
CUST0000000403,2024_06_28_12_53_58_202313,24,female,53654.13,phd,married,3,36,one_year,mailed_check,1,0,107.18,3864.26,4,1,1,1,1,1,0,0,0,5.0,0.0,0,0,8.15,44,818.0,0
CUST0000000404,2024_10_31_12_53_58_202320,49,male,137450.59,bachelor,married,1,19,two_year,electronic_check,1,0,115.87,2242.28,4,1,1,1,0,0,0,1,0,4.0,1.0,0,0,18.32,12,777.0,0
CUST0000000405,2021_02_07_12_53_58_202327,54,female,49143.85,high_school,married,1,58,two_year,mailed_check,1,0,120.9,6710.84,5,1,1,1,0,1,0,0,1,7.0,1.0,2,0,5.48,27,632.0,0
CUST0000000406,2022_06_15_12_53_58_202332,32,male,37798.65,master,married,1,59,one_year,credit_card,1,0,67.01,4188.55,4,1,1,1,0,0,1,1,0,5.0,0.0,2,0,61.99,11,701.0,0
CUST0000000407,2025_12_16_12_53_58_202338,27,female,55913.89,master,married,0,45,one_year,mailed_check,1,0,107.68,4669.44,4,0,1,1,0,0,0,1,1,6.0,2.0,3,0,44.63,7,682.0,0
CUST0000000408,2025_05_31_12_53_58_202344,41,female,72710.29,bachelor,married,1,4,two_year,credit_card,1,1,109.59,480.55,5,1,1,1,0,0,1,1,0,8.0,1.0,5,0,19.1,9,725.0,0
CUST0000000409,2022_06_21_12_53_58_202349,46,female,79344.27,high_school,divorced,0,9,one_year,electronic_check,1,0,83.9,737.72,3,1,1,0,0,1,1,1,1,,1.0,1,1,37.44,35,619.0,0
CUST0000000410,2023_11_06_12_53_58_202355,48,male,95741.65,high_school,married,2,16,two_year,bank_transfer,1,1,51.89,587.26,2,1,1,0,0,0,0,1,0,9.0,2.0,4,1,60.82,9,619.0,0
CUST0000000411,2021_07_24_12_53_58_202360,30,male,45126.88,college,married,0,12,one_year,electronic_check,1,0,53.9,433.31,1,1,0,0,0,0,0,0,1,9.0,1.0,2,1,0.0,147,475.0,0
CUST0000000412,2025_04_03_12_53_58_202366,42,male,56804.05,college,married,0,2,one_year,credit_card,1,0,78.13,155.4,2,1,1,0,1,0,1,1,1,8.0,2.0,1,0,28.98,2,682.0,1
CUST0000000413,2023_08_17_12_53_58_202371,68,female,55967.67,high_school,married,2,45,one_year,bank_transfer,1,0,91.95,3857.66,1,1,1,1,1,1,1,1,1,4.0,0.0,1,0,68.59,9,847.0,0
CUST0000000414,2023_05_28_12_53_58_202377,27,female,38963.7,high_school,married,0,8,two_year,credit_card,1,1,87.45,698.12,3,1,1,1,0,0,1,1,1,9.0,1.0,2,0,10.16,44,473.0,0
CUST0000000415,2021_11_29_12_53_58_202382,44,male,50026.1,college,single,1,9,two_year,credit_card,1,0,82.59,810.24,1,0,1,0,0,0,0,1,0,7.0,0.0,0,0,11.29,21,557.0,0
CUST0000000416,2024_10_16_12_53_58_202388,52,male,26854.46,master,married,0,35,one_year,credit_card,1,1,70.24,2432.41,1,1,1,1,0,1,0,1,0,5.0,1.0,1,0,10.78,15,632.0,0
CUST0000000417,2023_03_29_12_53_58_202393,30,male,123381.25,high_school,single,2,9,one_year,credit_card,1,0,86.14,848.99,1,1,1,0,1,1,1,0,1,4.0,0.0,2,0,37.66,39,472.0,0
CUST0000000418,2023_10_19_12_53_58_202399,54,male,42525.07,college,married,0,40,one_year,credit_card,1,0,72.72,3198.68,3,0,0,0,0,0,0,1,0,8.0,1.0,4,1,0.0,10,740.0,0
CUST0000000419,2024_03_24_12_53_58_202405,24,male,27749.6,bachelor,married,0,2,two_year,credit_card,1,0,92.03,122.57,1,1,1,1,0,0,0,0,1,5.0,3.0,6,0,76.84,34,727.0,1
CUST0000000420,2021_10_25_12_53_58_202410,54,female,20000.0,master,single,0,35,two_year,credit_card,1,0,127.78,4829.29,5,1,1,1,0,0,1,1,1,8.0,0.0,1,2,30.39,10,640.0,0
CUST0000000421,2024_07_14_12_53_58_202416,45,female,54272.15,high_school,married,0,10,one_year,bank_transfer,1,0,109.01,1175.8,2,1,1,1,1,1,0,0,1,6.0,0.0,1,0,190.84,24,673.0,1
CUST0000000422,2022_09_14_12_53_58_202421,23,male,42520.32,bachelor,single,1,7,one_year,credit_card,1,1,88.69,648.7,2,1,1,1,1,1,0,0,1,3.0,0.0,3,0,,51,770.0,0
CUST0000000423,2023_02_04_12_53_58_202427,55,female,67364.65,master,married,2,21,one_year,electronic_check,0,1,86.05,1852.73,2,1,1,0,0,0,1,1,0,9.0,0.0,2,0,29.75,36,684.0,0
CUST0000000424,2021_10_29_12_53_58_202432,31,female,78465.48,bachelor,married,0,8,month_to_month,bank_transfer,1,0,88.34,706.53,4,1,1,0,0,0,1,0,1,3.0,1.0,2,0,105.6,19,486.0,0
CUST0000000425,2025_12_26_12_53_58_202438,42,male,79564.99,high_school,single,1,24,one_year,electronic_check,1,0,91.36,2380.63,6,1,0,0,0,0,0,1,0,9.0,0.0,3,2,0.0,57,756.0,0
CUST0000000426,2022_10_04_12_53_58_202443,54,female,166606.26,phd,single,0,30,one_year,electronic_check,1,0,106.74,3374.39,3,1,1,0,1,0,1,0,1,9.0,0.0,3,2,26.68,15,669.0,0
CUST0000000427,2022_08_17_12_53_58_202449,30,male,72830.03,bachelor,divorced,3,53,one_year,credit_card,1,0,70.1,3746.37,5,1,0,0,0,0,0,1,1,3.0,0.0,2,0,0.0,58,679.0,1
CUST0000000428,2025_08_07_12_53_58_202454,37,male,80654.57,bachelor,single,0,9,two_year,bank_transfer,1,0,75.86,1028.1512650860582,4,1,1,0,0,0,1,0,1,4.0,0.0,1,0,49.17,135,626.0,0
CUST0000000429,2024_09_22_12_53_58_202460,61,male,68482.49,bachelor,married,2,64,one_year,electronic_check,0,0,148.9,8685.82,4,1,1,0,1,0,0,0,1,5.0,0.0,1,0,27.47,1,775.0,0
CUST0000000430,2023_02_07_12_53_58_202466,18,male,92365.8,bachelor,single,2,72,one_year,electronic_check,1,0,103.5,7924.25,5,1,1,0,0,1,1,1,1,9.0,1.0,2,0,27.08,116,813.0,1
CUST0000000431,2022_03_17_12_53_58_202471,66,female,67514.63,high_school,married,1,20,one_year,mailed_check,1,0,111.25,2012.85,2,1,1,0,1,0,1,0,0,6.0,0.0,3,0,28.16,9,743.0,0
CUST0000000432,2024_08_12_12_53_58_202477,23,male,40634.02,master,married,1,11,one_year,electronic_check,1,0,86.44,606.95,4,1,1,1,0,1,1,0,0,2.0,1.0,3,0,65.12,58,,0
CUST0000000433,2025_10_05_12_53_58_202482,34,male,72297.47,high_school,married,3,72,two_year,credit_card,1,0,89.58,6771.63,2,1,1,0,1,0,0,1,1,4.0,1.0,0,0,13.83,3,768.0,0
CUST0000000434,2021_03_10_12_53_58_202488,49,male,178173.37,bachelor,married,1,39,two_year,credit_card,1,0,95.26,3563.91,2,1,1,1,0,0,0,1,1,8.0,0.0,1,0,24.96,53,405.0,0
CUST0000000435,2023_02_16_12_53_58_202493,54,male,56484.13,bachelor,divorced,0,19,two_year,electronic_check,0,1,62.54,1073.64,1,1,1,0,1,0,0,0,1,5.0,0.0,0,0,44.26,71,768.0,0
CUST0000000436,2025_04_07_12_53_58_202499,49,female,25566.92,college,single,0,27,one_year,mailed_check,1,0,55.65,1112.43,1,1,0,0,0,0,0,1,0,5.0,1.0,3,0,0.0,50,549.0,1
CUST0000000437,2022_04_10_12_53_58_202505,45,male,28451.09,high_school,single,0,43,one_year,bank_transfer,0,0,78.22,3641.27,1,1,1,1,0,0,0,0,0,7.0,1.0,1,0,14.53,107,563.0,0
CUST0000000438,2024_09_02_12_53_58_202510,38,male,37617.37,bachelor,married,1,8,two_year,credit_card,1,1,59.15,437.08,2,1,0,0,0,0,0,1,0,6.0,1.0,0,0,0.0,5,624.0,0
CUST0000000439,2025_03_16_12_53_58_202516,68,female,36635.18,bachelor,married,0,3,one_year,bank_transfer,1,0,51.79,166.03,1,0,0,0,0,0,0,1,1,9.0,1.0,2,1,0.0,11,603.0,0
CUST0000000440,2025_07_15_12_53_58_202521,56,male,26888.81,master,married,1,17,one_year,electronic_check,1,0,50.54,826.07,1,1,0,0,0,0,1,1,0,7.0,1.0,3,0,0.0,29,608.0,0
CUST0000000441,2024_05_15_12_53_58_202527,62,male,68263.56,bachelor,married,1,14,two_year,bank_transfer,1,0,77.51,1015.58,4,1,1,1,1,0,0,1,0,8.0,0.0,1,1,36.51,15,679.0,1
CUST0000000442,2022_12_16_12_53_58_202532,38,female,45821.11,bachelor,married,2,5,one_year,electronic_check,1,0,50.67,178.88,1,1,0,0,0,0,1,0,1,9.0,1.0,4,0,0.0,3,532.0,0
CUST0000000443,2024_02_12_12_53_58_202538,18,male,37744.0,master,single,1,12,two_year,bank_transfer,0,1,52.62,581.69,1,0,1,0,1,0,0,1,1,9.0,0.0,2,0,29.11,26,712.0,0
CUST0000000444,2023_04_25_12_53_58_202543,60,male,42872.57,high_school,single,0,16,one_year,bank_transfer,0,0,53.69,864.57,2,0,0,0,0,0,0,1,1,8.0,0.0,2,1,0.0,122,649.0,0
CUST0000000445,2022_11_29_12_53_58_202549,50,female,105245.58,college,divorced,0,16,one_year,bank_transfer,1,0,43.03,704.98,1,1,0,0,0,0,0,0,0,,0.0,0,1,0.0,108,589.0,1
CUST0000000446,2025_07_05_12_53_58_202555,47,female,58124.2,bachelor,married,1,19,one_year,credit_card,1,0,106.81,2089.61,2,1,1,0,0,1,1,1,1,6.0,2.0,3,1,12.88,26,742.0,0
CUST0000000447,2025_05_04_12_53_58_202560,36,male,69241.98,high_school,married,2,16,one_year,credit_card,0,0,83.48,919.55,2,0,1,1,0,0,0,1,0,7.0,2.0,4,1,19.82,4,508.0,0
CUST0000000448,2023_05_07_12_53_58_202566,39,male,103644.13,high_school,married,2,42,one_year,credit_card,0,0,87.92,3444.12,1,1,1,0,1,1,0,0,0,4.0,0.0,1,0,126.89,100,774.0,0
CUST0000000449,2023_06_29_12_53_58_202571,36,female,73687.86,college,single,3,1,one_year,electronic_check,1,1,44.51,47.7,3,0,0,0,0,0,0,1,0,7.0,2.0,1,1,0.0,7,651.0,0
CUST0000000450,2022_10_15_12_53_58_202577,45,male,56520.73,bachelor,married,1,72,two_year,credit_card,1,0,95.52,7269.21,1,1,1,0,0,0,1,0,1,1.0,1.0,4,0,10.1,2,615.0,0
CUST0000000451,2022_07_12_12_53_58_202582,27,female,40827.47,college,married,0,2,one_year,bank_transfer,0,0,91.3,195.94,3,1,1,0,1,0,1,1,0,7.0,1.0,1,0,16.47,21,,0
CUST0000000452,2022_05_06_12_53_58_202588,56,male,63266.4,college,married,0,1,two_year,credit_card,1,1,106.01,101.61,4,1,1,0,1,0,1,1,0,8.0,0.0,1,1,21.97,6,519.0,0
CUST0000000453,2025_09_06_12_53_58_202593,75,female,49882.02,college,married,3,72,one_year,bank_transfer,1,0,75.16,3688.4,2,1,1,0,1,0,0,1,0,8.0,1.0,4,1,33.12,48,,0
CUST0000000454,2025_12_25_12_53_58_202599,36,female,46927.93,bachelor,married,2,47,one_year,credit_card,1,0,100.96,4893.74,5,1,1,0,0,1,0,0,0,4.0,2.0,6,0,96.65,71,760.0,0
CUST0000000455,2021_01_21_12_53_58_202604,21,female,60174.59,bachelor,married,0,72,one_year,bank_transfer,1,1,78.43,5131.45,4,0,1,0,1,1,0,1,0,7.0,1.0,3,0,113.96,29,708.0,0
CUST0000000456,2021_03_20_12_53_58_202610,43,male,44381.34,phd,divorced,0,72,one_year,electronic_check,1,0,105.24,8087.46,2,1,1,0,1,1,0,0,0,4.0,1.0,4,0,17.18,226,751.0,0
CUST0000000457,2024_06_25_12_53_58_202616,49,female,65071.8,high_school,single,0,21,one_year,electronic_check,1,1,68.69,1545.87,3,0,1,0,0,0,1,1,0,5.0,0.0,2,0,17.58,72,827.0,0
CUST0000000458,2024_06_21_12_53_58_202622,51,female,54944.73,bachelor,divorced,2,19,one_year,credit_card,0,0,86.79,1652.65,2,1,1,1,1,1,0,1,1,6.0,0.0,1,0,80.31,87,630.0,0
CUST0000000459,2022_05_06_12_53_58_202628,69,female,106097.21,high_school,single,0,7,one_year,bank_transfer,1,1,103.52,485.65,6,1,1,0,0,1,1,1,0,8.0,0.0,1,0,45.04,84,,0
CUST0000000460,2024_02_26_12_53_58_202634,57,female,32231.49,master,married,0,3,one_year,bank_transfer,0,0,49.85,136.14,2,1,0,0,0,0,0,1,1,7.0,1.0,2,0,0.0,88,686.0,0
CUST0000000461,2021_01_22_12_53_58_202639,18,male,20000.0,high_school,married,1,39,one_year,bank_transfer,1,0,102.29,4197.54,3,0,1,1,1,0,1,0,1,8.0,0.0,0,1,100.93,18,531.0,0
CUST0000000462,2024_04_26_12_53_58_202645,26,female,27814.82,bachelor,single,0,27,one_year,credit_card,1,0,68.52,1845.0,5,1,1,0,0,1,0,1,0,9.0,1.0,5,2,34.75,51,718.0,0
CUST0000000463,2022_06_10_12_53_58_202651,51,female,49994.42,master,single,1,5,one_year,credit_card,1,0,96.7,517.83,6,1,1,1,0,1,1,1,1,2.0,1.0,3,2,78.5,176,771.0,0
CUST0000000464,2023_09_11_12_53_58_202656,38,male,97266.23,phd,married,0,52,two_year,credit_card,1,0,109.43,5604.76,4,1,1,1,1,0,1,0,1,2.0,0.0,3,1,26.8,28,,0
CUST0000000465,2021_05_31_12_53_58_202662,67,female,38862.64,college,married,2,17,one_year,bank_transfer,1,0,88.08,1476.44,1,0,1,0,1,0,0,1,1,5.0,0.0,2,0,17.19,12,801.0,0
CUST0000000466,2023_05_26_12_53_58_202667,30,male,70389.45,bachelor,single,1,5,two_year,mailed_check,0,0,57.1,286.42,3,1,0,0,0,0,0,1,0,5.0,4.0,4,0,0.0,72,730.0,0
CUST0000000467,2021_06_24_12_53_58_202673,59,male,50733.8,bachelor,married,2,16,two_year,electronic_check,1,0,78.32,1236.28,3,1,1,0,0,0,1,1,0,1.0,2.0,4,0,18.31,38,680.0,0
CUST0000000468,2025_08_10_12_53_58_202678,35,female,29952.38,college,married,1,2,two_year,bank_transfer,0,0,81.03,173.59,2,0,1,1,0,1,0,1,0,5.0,1.0,2,1,101.17,10,743.0,0
CUST0000000469,2024_09_09_12_53_58_202684,48,female,58475.06,college,married,1,22,one_year,electronic_check,1,0,59.99,1358.37,1,1,1,0,0,0,1,1,1,1.0,0.0,2,0,130.4,7,636.0,0
CUST0000000470,2022_03_04_12_53_58_202690,32,female,57895.83,bachelor,single,2,40,two_year,mailed_check,1,1,87.93,3847.22,4,0,1,0,1,0,0,1,1,3.0,1.0,4,1,71.35,11,805.0,0
CUST0000000471,2023_11_19_12_53_58_202696,53,male,40540.04,bachelor,married,1,6,one_year,mailed_check,1,0,93.74,357.32,5,0,0,0,0,0,0,1,1,8.0,3.0,7,1,0.0,9,628.0,1
CUST0000000472,2022_12_11_12_53_58_202702,61,female,25376.01,master,single,0,19,two_year,electronic_check,1,0,74.61,1283.55,2,1,1,0,0,0,1,0,1,9.0,1.0,2,0,35.8,19,571.0,0
CUST0000000473,2022_02_25_12_53_58_202707,48,female,26313.81,phd,single,1,4,one_year,electronic_check,1,0,111.6,461.94,5,1,1,0,1,0,1,1,0,8.0,0.0,1,1,8.83,4,,0
CUST0000000474,2025_05_11_12_53_58_202713,73,male,46392.97,master,married,0,37,month_to_month,electronic_check,1,0,95.98,3832.62,2,0,1,0,1,0,1,0,1,3.0,1.0,1,0,48.9,11,756.0,0
CUST0000000475,2022_09_30_12_53_58_202718,34,female,26536.38,bachelor,married,2,8,two_year,bank_transfer,1,0,89.15,648.84,1,1,1,1,0,1,1,1,1,8.0,0.0,1,0,12.82,1,,0
CUST0000000476,2023_02_14_12_53_58_202724,46,female,46869.79,bachelor,single,0,72,two_year,bank_transfer,1,0,83.76,5565.66,2,1,1,0,1,1,0,1,1,2.0,0.0,0,3,25.92,1,706.0,1
CUST0000000477,2021_12_03_12_53_58_202730,57,male,35207.55,master,single,0,20,two_year,mailed_check,1,0,86.83,1757.59,1,1,1,1,1,0,1,1,1,4.0,0.0,2,1,19.46,21,625.0,0
CUST0000000478,2021_05_12_12_53_58_202737,30,male,28957.32,high_school,married,0,12,two_year,credit_card,1,0,93.17,1126.78,1,1,1,1,1,0,0,0,0,7.0,2.0,3,0,83.78,23,568.0,0
CUST0000000479,2023_12_15_12_53_58_202744,45,female,54291.07,college,divorced,0,20,two_year,bank_transfer,0,0,74.02,993.14,1,1,1,0,1,0,1,1,0,4.0,0.0,1,0,,80,639.0,0
CUST0000000480,2024_07_23_12_53_58_202751,54,female,31275.92,bachelor,married,0,1,one_year,credit_card,0,0,112.53,119.43,2,1,1,0,0,0,1,1,0,1.0,1.0,1,0,27.33,34,682.0,1
CUST0000000481,2023_07_06_12_53_58_202757,58,female,107723.2,college,married,0,38,two_year,bank_transfer,0,0,100.25,3893.09,4,1,1,1,1,1,1,1,0,4.0,3.0,2,1,9.5,1,731.0,0
CUST0000000482,2024_11_30_12_53_58_202763,62,male,28223.03,college,single,2,22,two_year,bank_transfer,1,0,88.34,1791.84,1,1,1,1,0,0,1,1,1,8.0,,4,0,36.64,110,517.0,0
CUST0000000483,2024_08_05_12_53_58_202769,31,female,37919.9,college,married,1,57,one_year,electronic_check,1,0,85.52,3417.04,2,1,1,0,0,0,1,1,1,9.0,2.0,6,0,21.56,7,743.0,0
CUST0000000484,2023_10_07_12_53_58_202774,49,male,25835.46,bachelor,married,1,71,one_year,credit_card,1,1,104.23,6762.48,6,1,1,0,1,0,1,1,0,9.0,1.0,2,2,42.79,46,736.0,1
CUST0000000485,2021_11_04_12_53_58_202780,25,female,29045.94,college,married,0,39,two_year,bank_transfer,1,1,95.19,4053.77,3,1,1,0,1,0,1,0,1,8.0,0.0,2,0,12.29,192,709.0,0
CUST0000000486,2023_07_24_12_53_58_202785,34,male,74846.09,high_school,married,2,1,one_year,credit_card,0,0,94.88,98.25,1,1,1,0,0,0,0,1,0,8.0,1.0,5,1,11.32,30,826.0,0
CUST0000000487,2025_12_07_12_53_58_202791,42,male,31213.26,bachelor,married,1,72,one_year,credit_card,1,0,134.45,9094.97,5,1,1,1,1,0,0,0,0,9.0,2.0,1,1,45.71,10,667.0,0
CUST0000000488,2024_02_27_12_53_58_202797,62,female,27922.93,bachelor,single,0,32,two_year,credit_card,1,0,99.51,2072.4,5,1,1,0,0,0,0,1,0,7.0,2.0,0,0,56.29,53,700.0,0
CUST0000000489,2025_12_23_12_53_58_202802,52,male,21740.7,phd,married,1,31,two_year,credit_card,1,1,88.58,2522.63,2,1,1,1,0,0,1,0,0,8.0,2.0,1,0,,7,829.0,0
CUST0000000490,2025_02_25_12_53_58_202808,45,male,96472.7,college,married,0,11,two_year,credit_card,0,1,103.29,1141.49,2,1,1,0,1,0,1,1,1,2.0,1.0,0,0,119.82,23,781.0,0
CUST0000000491,2021_02_07_12_53_58_202814,51,female,56481.25,high_school,married,0,1,two_year,credit_card,1,0,76.22,69.88,1,1,1,1,1,1,0,0,1,2.0,1.0,2,0,23.65,17,625.0,0
CUST0000000492,2024_08_18_12_53_58_202819,52,male,30417.73,high_school,single,2,15,one_year,bank_transfer,0,0,64.64,879.49,2,0,1,0,1,0,0,0,0,8.0,0.0,1,0,45.77,15,664.0,0
CUST0000000493,2024_12_08_12_53_58_202825,50,female,32414.15,bachelor,married,0,1,two_year,bank_transfer,1,0,80.61,54.34,1,1,1,1,1,0,1,0,1,4.0,1.0,1,0,20.46,40,726.0,0
CUST0000000494,2024_03_29_12_53_58_202830,36,male,47534.02,high_school,divorced,2,20,two_year,electronic_check,1,1,88.75,1751.28,2,1,1,1,1,0,1,0,0,1.0,1.0,2,0,19.99,64,758.0,0
CUST0000000495,2023_05_16_12_53_58_202836,30,male,49273.12,college,divorced,2,36,two_year,credit_card,1,0,57.03,1367.75,2,1,0,0,0,0,0,1,1,4.0,1.0,1,0,0.0,1,573.0,0
CUST0000000496,2024_09_28_12_53_58_202842,41,male,79764.16,college,married,2,15,two_year,credit_card,0,1,85.41,888.42,1,1,1,1,0,0,1,1,0,6.0,1.0,1,1,29.52,37,850.0,0
CUST0000000497,2022_11_02_12_53_58_202847,33,female,64658.44,bachelor,married,0,16,one_year,bank_transfer,1,1,123.76,2006.78,6,1,1,0,0,1,1,0,1,2.0,0.0,0,0,29.32,5,763.0,0
CUST0000000498,2022_12_23_12_53_58_202853,54,male,20000.0,master,single,0,8,one_year,credit_card,1,0,132.19,976.31,4,0,1,0,0,0,1,0,1,7.0,0.0,0,0,7.34,164,605.0,0
CUST0000000499,2022_04_05_12_53_58_202858,67,female,76055.11,high_school,single,2,1,one_year,mailed_check,1,0,66.38,45.53,2,1,1,1,1,1,1,1,1,7.0,,2,0,7.82,34,695.0,0
CUST0000000500,2023_10_01_12_53_58_202864,53,female,62492.55,bachelor,single,1,15,two_year,mailed_check,1,0,82.77,1232.61,2,1,1,0,1,1,0,1,0,5.0,0.0,1,0,161.78,11,717.0,0
CUST0000000501,2021_01_14_12_53_58_202869,18,female,86948.07,college,single,0,32,one_year,electronic_check,0,0,133.28,4047.99,3,1,1,0,1,0,1,1,0,9.0,3.0,3,1,6.02,8,723.0,0
CUST0000000502,2024_01_16_12_53_58_202875,35,male,149974.39,master,married,1,1,one_year,credit_card,1,0,130.46,119.7,3,1,1,0,0,1,0,1,0,8.0,1.0,0,0,12.82,83,730.0,0
CUST0000000503,2023_09_11_12_53_58_202881,45,female,20000.0,master,divorced,0,45,two_year,credit_card,0,0,87.65,3588.08,2,1,1,0,1,1,0,1,1,9.0,0.0,1,0,59.24,76,780.0,0
CUST0000000504,2025_11_22_12_53_58_202887,23,male,104331.6,phd,single,1,7,two_year,credit_card,1,0,87.26,630.52,2,0,1,0,0,1,0,1,0,1.0,1.0,0,1,24.2,126,609.0,0
CUST0000000505,2021_05_29_12_53_58_202892,45,male,23439.68,bachelor,single,1,14,two_year,bank_transfer,1,0,90.53,1236.86,3,0,1,1,0,0,0,1,1,9.0,1.0,7,1,17.41,15,693.0,0
CUST0000000506,2021_04_26_12_53_58_202898,52,other,55849.77,phd,single,1,16,one_year,credit_card,1,0,57.83,618.61,2,1,1,0,0,0,0,0,1,5.0,3.0,2,0,10.21,1,718.0,0
CUST0000000507,2024_06_16_12_53_58_202903,66,male,92752.36,bachelor,single,0,5,two_year,electronic_check,0,0,108.68,509.71,3,1,1,0,1,1,0,0,1,2.0,1.0,3,0,31.17,232,630.0,0
CUST0000000508,2022_09_16_12_53_58_202909,72,male,26202.59,high_school,divorced,0,1,one_year,credit_card,1,0,93.4,88.87,2,1,1,0,1,1,1,0,1,9.0,0.0,0,1,45.8,59,692.0,0
CUST0000000509,2022_11_20_12_53_58_202915,27,female,52877.88,high_school,married,0,14,two_year,credit_card,1,0,46.63,713.04,1,0,0,0,0,0,0,1,0,9.0,0.0,1,0,0.0,87,683.0,0
CUST0000000510,2025_08_15_12_53_58_202921,43,male,64257.9,bachelor,married,0,6,two_year,credit_card,1,0,78.22,473.13,3,1,1,1,0,0,0,1,1,8.0,0.0,1,0,22.87,52,622.0,0
CUST0000000511,2025_03_04_12_53_58_202926,43,male,32893.89,college,divorced,0,72,two_year,credit_card,1,0,93.67,7175.57,4,1,1,0,0,0,1,0,1,9.0,2.0,1,0,22.49,36,751.0,0
CUST0000000512,2024_06_21_12_53_58_202932,34,female,71860.88,bachelor,married,0,2,one_year,mailed_check,0,0,41.35,80.7,1,1,1,0,0,0,1,1,0,3.0,0.0,1,0,20.35,13,655.0,0
CUST0000000513,2022_04_17_12_53_58_202937,46,male,100451.68,bachelor,single,0,28,two_year,electronic_check,0,1,92.61,2424.3,2,0,1,0,1,0,1,0,0,3.0,0.0,0,0,23.58,40,,0
